"","instance","phys_S_mean","phys_I_mean","phys_R_mean","phys_V_mean","soc_H_mean","soc_N_mean","soc_V_mean","mutual_info_mean","watts_strogatz_hesitant_mean","watts_strogatz_nonvacc_mean","watts_strogatz_vacc_mean","watts_strogatz_all_mean","prob_sick_hesitant_mean","prob_sick_nonvacc_mean","prob_sick_vacc_mean","HH_join_count_mean","NN_join_count_mean","VV_join_count_mean","HN_join_count_mean","HV_join_count_mean","NV_join_count_mean","hesitant_min_conn_comp_size_mean","hesitant_max_conn_comp_size_mean","hesitant_avg_conn_comp_size_mean","hesitant_number_conn_comps_mean","nonvacc_min_conn_comp_size_mean","nonvacc_max_conn_comp_size_mean","nonvacc_avg_conn_comp_size_mean","nonvacc_number_conn_comps_mean","vacc_min_conn_comp_size_mean","vacc_max_conn_comp_size_mean","vacc_avg_conn_comp_size_mean","vacc_number_conn_comps_mean","hesitant_min_chamber_size_mean","hesitant_max_chamber_size_mean","hesitant_avg_chamber_size_mean","hesitant_number_chambers_mean","nonvacc_min_chamber_size_mean","nonvacc_max_chamber_size_mean","nonvacc_avg_chamber_size_mean","nonvacc_number_chambers_mean","vacc_min_chamber_size_mean","vacc_max_chamber_size_mean","vacc_avg_chamber_size_mean","vacc_number_chambers_mean","hesitant_opinion_change_mean","nonvacc_opinion_change_mean","vacc_opinion_change_mean","total_opinion_change_mean","ratio_hesitant_infected_neighbours_mean","ratio_nonvacc_infected_neighbours_mean","ratio_vacc_infected_neighbours_mean","num_hesitant_triads_mean","num_nonvacc_triads_mean","num_vacc_triads_mean","total_num_triads_mean","hesitant_diameter_mean","nonvacc_diameter_mean","vacc_diameter_mean","phys_S_sd","phys_I_sd","phys_R_sd","phys_V_sd","soc_H_sd","soc_N_sd","soc_V_sd","mutual_info_sd","watts_strogatz_hesitant_sd","watts_strogatz_nonvacc_sd","watts_strogatz_vacc_sd","watts_strogatz_all_sd","prob_sick_hesitant_sd","prob_sick_nonvacc_sd","prob_sick_vacc_sd","HH_join_count_sd","NN_join_count_sd","VV_join_count_sd","HN_join_count_sd","HV_join_count_sd","NV_join_count_sd","hesitant_min_conn_comp_size_sd","hesitant_max_conn_comp_size_sd","hesitant_avg_conn_comp_size_sd","hesitant_number_conn_comps_sd","nonvacc_min_conn_comp_size_sd","nonvacc_max_conn_comp_size_sd","nonvacc_avg_conn_comp_size_sd","nonvacc_number_conn_comps_sd","vacc_min_conn_comp_size_sd","vacc_max_conn_comp_size_sd","vacc_avg_conn_comp_size_sd","vacc_number_conn_comps_sd","hesitant_min_chamber_size_sd","hesitant_max_chamber_size_sd","hesitant_avg_chamber_size_sd","hesitant_number_chambers_sd","nonvacc_min_chamber_size_sd","nonvacc_max_chamber_size_sd","nonvacc_avg_chamber_size_sd","nonvacc_number_chambers_sd","vacc_min_chamber_size_sd","vacc_max_chamber_size_sd","vacc_avg_chamber_size_sd","vacc_number_chambers_sd","hesitant_opinion_change_sd","nonvacc_opinion_change_sd","vacc_opinion_change_sd","total_opinion_change_sd","ratio_hesitant_infected_neighbours_sd","ratio_nonvacc_infected_neighbours_sd","ratio_vacc_infected_neighbours_sd","num_hesitant_triads_sd","num_nonvacc_triads_sd","num_vacc_triads_sd","total_num_triads_sd","hesitant_diameter_sd","nonvacc_diameter_sd","vacc_diameter_sd","N","network_structure","mean_degree","perceived_vaccine_risk","infec_prob","social_norm","importation","initial_vacc_proportion","random_opinion_switch","proportion_of_nodes"
"154",NA,739.748502994012,2.67332002661344,6691.46906187625,2566.10911510313,5.0499001996008,9994.01729873586,0.932801064537591,0.000794306666001331,0.00890435262807718,0.740212186959414,0,0.739775687957419,0.208407101796407,0.669693690618762,0,0.317365269461078,499396.880904857,0.00266134397870925,504.181636726547,0.157019294743846,93.1270791749834,1,1.26413838988689,1.13173652694611,4.76513639387891,9994.01729873586,9994.01729873586,9994.01729873586,1,0.668662674650699,0.669328010645376,0.668995342648037,0.930139720558882,0,0,0,0,9182.88023952096,9430.04923486361,9306.46473719228,1.02661343978709,0,0,0,0,19.3712821357285,17.9732761144378,14.062209001996,179742.168995343,0.000267365146174318,0.000267365146174318,0.000267365146174318,0.0385894876912841,12191228.1317365,0,12191228.170326,0.110877192982456,7.0938123752495,0,68.9460746367097,9.13417516149489,1827.42560443772,1858.84724492452,1.77481596072026,1.74917713826541,0.805363556249733,0.000455214399748863,0.0668270824154339,2.98948274565647e-05,0,0.000131050306590802,0.175256642324874,0.182992093006937,0,0.842297586374729,174.033384621158,0.0515366702282865,176.757590919086,0.567039316254817,80.3059841095708,0,0.564210594267505,0.279594731991807,1.6221037176247,1.74917713826541,1.74917713826541,1.74917713826541,0,0.475073763966278,0.476236928476197,0.475480822566058,0.802652340306762,0,0,0,0,1524.42243028875,152.758005442522,783.8598501865,0.161004384174406,0,0,0,0,13.5930376872387,8.28127108385357,20.1564424668782,82813.2879900065,0.000913560169789797,0.000913560169789797,0.000913560169789797,0.4028541727432,6407.05146334922,0,6406.94949050632,0.333606235615513,0.291664554657039,0,10000,"smallworld",50,0.05,0.2,0.875,2.5e-05,0.25,1e-04,1
"155",NA,763.565535595476,1.52761144377911,5410.55222887558,3824.35462408516,8.96207584830339,9986.45242847638,4.58549567531603,0.000712658300066534,0.0625973905522289,0.740223181636727,0.0311989367930805,0.73962201996008,0.256194660212908,0.541543510978044,0.0215080419161677,18.9421157684631,498787.4750499,69.5482368596141,799.265469061876,59.0345974717232,260.40119760479,1.00066533599468,3.35262807717898,1.99844741849634,6.38256819693945,9986.45242847638,9986.45242847638,9986.45242847638,1,1.00399201596806,3.57817697937458,2.28232421823021,2.0059880239521,0,0,0,0,8613.57884231537,9180.69394544245,8897.13639387891,1.06254158349967,0,0,0,0,26.7696210379242,25.0293467731204,25.988361330672,250310.5083167,0.000152755124883566,0.000152755124883566,0.000152755124883566,104.304058549568,12171237.2168995,1118.28276779774,12172459.8037259,0.453020134228188,7.06786427145709,0.435643564356436,38.8543260349097,5.29833052400471,251.879797767357,255.932417096286,9.08023263556323,22.6638192020441,14.0712653491355,0.000332955409467732,0.173387355425484,0.000177912666925974,0.158717578462016,0.000450750486336828,0.158385193106395,0.0252382156375661,0.098928292166385,92.3804080401342,1497.53157188683,393.900174796794,460.168225389027,310.226355443578,337.591661447265,0.0257941077511379,8.3974628055524,3.37351696132688,1.92554889311771,22.6638192020441,22.6638192020441,22.6638192020441,0,0.0630771509093319,13.8536809850007,6.88703035893646,0.830889224056222,0,0,0,0,2230.8930541779,198.891510710133,1140.79151045771,0.242217192912953,0,0,0,0,14.2375797077729,2.03671381166829,25.0916071685342,20373.3235520134,0.000529813947457347,0.000529813947457347,0.000529813947457347,563.900641471727,41278.2705753839,6573.36406054408,34991.3965583626,0.909324655635077,0.251596558872208,1.08603443807187,10000,"smallworld",50,0.05,0.2,0,2.5e-05,0.25,1e-04,1
"156",NA,799.344810379241,2.63473053892216,6387.77145708583,2810.24900199601,5.28493013972056,9992.13073852295,2.58433133732535,0.000702633139670659,0.0256217864271457,0.740304638223553,0.0217631442115768,0.739941979041916,0.206408647704591,0.639296201596806,0.0181546087824351,7.79690618762475,499291.889720559,46.1487025948104,483.508483033932,29.3837325349301,136.77245508982,1.00149700598802,1.98303393213573,1.46565201097804,4.26097804391218,9992.13073852295,9992.13073852295,9992.13073852295,1,0.751497005988024,2.3313373253493,1.54141716566866,1.00299401197605,0,0,0,0,9219.11477045908,9471.19710578842,9342.06670159681,1.02894211576846,0,0,0,0,18.9182320459082,17.0682721556886,14.9889530006653,170724.170658683,0.000263470608582834,0.000263470608582834,0.000263470608582834,41.6921157684631,12190027.9525948,817.128243512974,12190886.7729541,0.183222958057395,7.07235528942116,1.46835443037975,141.484072438855,10.5940059436619,1611.4387783156,1643.33096191802,5.42052389775385,15.985198884544,11.1029033278928,0.000431219359060617,0.133670306778906,0.000176418369775507,0.13620522888894,0.000409917022836893,0.191934542301559,0.16137757978936,0.098072358063414,51.1592734850087,1042.80901240811,340.664152423166,285.125312384311,193.734535768191,266.573490769036,0.0386718401964749,4.99202675075224,2.34863319373455,1.52078435812612,15.985198884544,15.985198884544,15.985198884544,0,0.435704025107384,10.9208104029965,5.49133854257239,0.739709579882684,0,0,0,0,1539.05978871892,145.463933460154,809.02284982443,0.179199636935731,0,0,0,0,13.822705849168,5.71365171587643,20.9766878368199,57097.4590707967,0.00105953653865211,0.00105953653865211,0.00105953653865211,316.712619251152,28555.8470486737,6366.55007411795,22873.8869623136,0.606048100685979,0.259139945300008,1.23864527980324,10000,"smallworld",50,0.05,0.2,1.125,2.5e-05,0.25,1e-04,1
"157",NA,825.979374584165,1.94743845642049,5701.14371257485,3470.92947438456,4.06320691949434,9994.64737192282,1.28942115768463,0.000534199397870925,0.00545311377245509,0.740268378576181,0,0.739875821689953,0.192061170326015,0.570526713905522,0,0.241516966067864,499460.51497006,0.00332667997338656,405.656021290752,0.156353958749168,128.761144377911,1.00066533599468,1.20891550232868,1.10445774451098,3.83898868928809,9994.64737192282,9994.64737192282,9994.64737192282,1,1.00266134397871,1.00332667997339,1.00299401197605,1.28609447771124,0,0,0,0,9221.05655355955,9489.99268130406,9353.46473719228,1.02994011976048,0,0,0,0,15.9919029540918,14.759179241517,15.6142160479042,147599.163007319,0.000194739323819029,0.000194739323819029,0.000194739323819029,0.0199600798403194,12194506.8815702,0,12194506.9015303,0.108171206225681,7.1437125748503,0,76.6500441490458,7.72422683413199,199.904546059718,155.695472774686,1.52410619561259,1.52325670786838,0.490320282026115,0.0002338940474174,0.0523848131716022,8.89981357625567e-05,0,0.000143003818198143,0.187505099370409,0.0199684433742409,0,0.634835049566447,151.962570320494,0.0576005263798552,151.813798898377,0.475957804873433,48.8437905918648,0.0257941077511379,0.466165858219337,0.232128806567069,1.38496666565848,1.52325670786838,1.52325670786838,1.52325670786838,0,0.0515366702282865,0.0576005263798552,0.0531092318722315,0.487513443144338,0,0,0,0,1587.27414598402,136.67398524228,822.856467272151,0.178118391877852,0,0,0,0,13.4707486804307,0.327233528730054,22.3140622871794,3270.03458989096,0.000772379379600351,0.000772379379600351,0.000772379379600351,0.229920957883417,5802.86473199366,0,5802.82064026684,0.320586741017259,0.350914805834149,0,10000,"smallworld",50,0.05,0.2,1.25,2.5e-05,0.25,1e-04,1
"158",NA,765.025948103792,2.40452428476381,6654.25415834997,2578.31536926148,4.31270791749834,9994.86427145709,0.823020625415835,0.000700287846307385,0.00619665402528277,0.740278950765136,0,0.739902688622755,0.183998467065868,0.665916139720559,0,0.208250166333999,499482.718562874,0.00266134397870925,430.763140385895,0.0904856952761144,82.2168995342648,1.00133067198935,1.1789753825682,1.09015302727878,4.12508316699933,9994.86427145709,9994.86427145709,9994.86427145709,1,0.668662674650699,0.669328010645376,0.668995342648037,0.820359281437126,0,0,0,0,9323.48835662009,9503.35994677312,9413.42415169661,1.01929474384564,0,0,0,0,18.034322328676,16.6597654025283,13.5858283033932,166603.69261477,0.000240469112774451,0.000240469112774451,0.000240469112774451,0.0266134397870925,12195491.6320692,0,12195491.6586826,0.0908424908424908,7.1497005988024,0.1,216.51436756837,9.81072707137534,1649.41028619869,1818.35965837721,1.52411317096423,1.45512350184541,0.687012621754851,0.00037294690181718,0.0578012794843622,0.000131302007910667,0,0.000173296280156302,0.178963731240497,0.165125739158016,0,0.651648374881468,145.131213765745,0.0515366702282865,152.028252853751,0.396131379975588,68.558989785396,0.0364662317211363,0.449037750666992,0.227201853629675,1.44137186016784,1.45512350184541,1.45512350184541,1.45512350184541,0,0.475073763966278,0.476236928476197,0.475480822566058,0.683404673719216,0,0,0,0,1313.2002512302,135.607142571383,678.15372956847,0.137604705149008,0,0,0,0,13.547870083765,5.88398638449451,21.5678040315431,58838.7993414895,0.000981057175605991,0.000981057175605991,0.000981057175605991,0.450576980605692,5883.39225270229,0,5883.31702106691,0.302404260237231,0.356896451010629,0.316227766016838,10000,"smallworld",50,0.05,0.2,1.375,2.5e-05,0.25,1e-04,1
"159",NA,795.960079840319,1.81037924151697,5788.83932135729,3413.39021956088,3.79041916167665,9995,1.20958083832335,0.000516660329341317,0.00428931636726547,0.740288604790419,0,0.739921295409182,0.178528248502994,0.579276459081836,0,0.168662674650699,499495.75748503,0.00598802395209581,378.611776447106,0.11377245508982,120.842315369261,1,1.14770459081836,1.07368595808383,3.63473053892216,9995,9995,9995,1,1.00299401197605,1.0059880239521,1.00449101796407,1.20359281437126,0,0,0,0,9261.51796407186,9516.15269461078,9388.83532934132,1.02694610778443,0,0,0,0,10.8630773153693,9.11657363273453,10.1910346007984,91173.494011976,0.000181054523752495,0.000181054523752495,0.000181054523752495,0.0149700598802395,12196114.1776447,0,12196114.1926148,0.0715990453460621,7.12075848303393,0.222222222222222,56.9183687616847,5.49579550998767,179.78261690552,222.680308748321,1.40996454704654,1.42196273579093,0.437945462043359,0.000209940613225978,0.0463625587231481,2.97185851396439e-05,0,0.000104057621394648,0.18498412122674,0.0179933744236503,0,0.533115180976723,141.78543986568,0.0771888187663529,140.488543839303,0.494757672972129,43.5330674070927,0,0.40246458579118,0.200118070116976,1.29098595364667,1.42196273579093,1.42196273579093,1.42196273579093,0,0.0546628752823863,0.0771888187663529,0.0610414969902186,0.422242557176763,0,0,0,0,1545.25241664445,127.425407212695,784.830138936037,0.162006817390317,0,0,0,0,10.3674892051901,1.39550342309988,15.7593921937044,13958.0543838417,0.000549663128776586,0.000549663128776586,0.000549663128776586,0.196816443391824,5184.87147402682,0,5184.82007928634,0.267078663095813,0.326009112773375,0.440958551844098,10000,"smallworld",50,0.05,0.2,1.5,2.5e-05,0.25,1e-04,1
"160",NA,761.804391217565,1.77744510978044,5650.77045908184,3585.64770459082,3.64670658682635,9995.17564870259,1.17764471057884,0.000506398857285429,0.00497100898203593,0.740262746506986,0,0.739909111776447,0.168234916167665,0.565455901197605,0,0.18562874251497,499513.862275449,0.000998003992015968,364.206586826347,0.0918163672654691,117.652694610778,1.00099800399202,1.15369261477046,1.07717897205589,3.48403193612774,9995.17564870259,9995.17564870259,9995.17564870259,1,1.00099800399202,1.00099800399202,1.00099800399202,1.17664670658683,0,0,0,0,9381.69261477046,9533.2255489022,9457.45908183633,1.01596806387226,0,0,0,0,8.871185249501,7.36374027944112,8.55322688622755,73644.2375249501,0.000177741016866267,0.000177741016866267,0.000177741016866267,0.0349301397205589,12196360.8832335,0,12196360.9181637,0.0948166877370417,7.17764471057884,0,41.9710863403612,6.51206290634426,293.673875005469,313.255358645308,1.39963393663484,1.39754523921327,0.405234532697394,0.00021534423616126,0.0503174432954729,0.0001036363696569,0,0.000145280910439393,0.18860719781979,0.0293778619327799,0,0.710611065074566,139.371878345448,0.0315912011803282,139.382361845871,0.406678628286356,40.3670613010963,0.0315912011803282,0.429123746878699,0.215088351555509,1.26832009962113,1.39754523921327,1.39754523921327,1.39754523921327,0,0.0315912011803282,0.0315912011803282,0.0315912011803282,0.404437835731476,0,0,0,0,1200.77753669558,127.039238260823,612.222256807628,0.125414441735583,0,0,0,0,8.60355924172961,0.252463027714869,14.3531233247868,2523.91949116274,0.000651179409257484,0.000651179409257484,0.000651179409257484,0.661316947465265,5355.58822615128,0,5355.47204739591,0.297433639912413,0.382404247503159,0,10000,"smallworld",50,0.05,0.2,1.625,2.5e-05,0.25,1e-04,1
"161",NA,745.53626081171,1.76979374584165,5399.93546240852,3852.75848303393,3.62142381902861,9995.1996007984,1.1789753825682,0.000494812840319361,0.00426290219560878,0.740238195608782,0,0.73988503992016,0.164747713905522,0.54036068928809,0,0.138389886892881,499515.487025948,0.00133067198935462,361.810379241517,0.0711909514304724,117.8250166334,1.00399201596806,1.12774451097804,1.06586826347305,3.49035262807718,9995.1996007984,9995.1996007984,9995.1996007984,1,1.00133067198935,1.00133067198935,1.00133067198935,1.17764471057884,0,0,0,0,9332.20691949435,9532.21889554225,9431.21412508317,1.02195608782435,0,0,0,0,10.8596974983367,9.57095083832335,10.8490796207585,95715.7225548902,0.00017699189667332,0.00017699189667332,0.00017699189667332,0.00731869594145043,12196013.2302063,0,12196013.237525,0.0646258503401361,7.17564870259481,0,58.5103344450762,6.2112365766375,459.146486246085,444.832294832026,1.35300379759867,1.31622057100269,0.392044406036311,0.000212547908220454,0.0506780468941507,0.000133030123064247,0,0.000164156435419005,0.187317035137288,0.045935061045157,0,0.418620287481069,131.395818742809,0.0364662317211363,135.00046594111,0.286610394276185,39.1213157982109,0.0630771509093319,0.362592615371367,0.188693457710651,1.27393466448072,1.31622057100269,1.31622057100269,1.31622057100269,0,0.0364662317211363,0.0364662317211363,0.0364662317211363,0.390950276495673,0,0,0,0,1380.77290939854,124.070179507354,715.586585399055,0.151062480133196,0,0,0,0,10.3465152573779,2.40740699825654,18.8119861533086,24072.7503646076,0.00062120554455579,0.00062120554455579,0.00062120554455579,0.0852641167410097,5287.80755215438,0,5287.79774979579,0.25279448447752,0.380647656184957,0,10000,"smallworld",50,0.05,0.2,1.75,2.5e-05,0.25,1e-04,1
"162",NA,724.77245508982,2.07185628742515,5444.30439121756,3828.85129740519,3.55489021956088,9995.2994011976,1.14570858283433,0.000474045062874252,0.000748502994011976,0.740160416167665,0,0.739812804391218,0.169942615768463,0.544822833333333,0,0.122754491017964,499525.113772455,0.000998003992015968,355.190618762475,0.0608782435129741,114.510978043912,1,1.1187624750499,1.05938123752495,3.43313373253493,9995.2994011976,9995.2994011976,9995.2994011976,1,1.00099800399202,1.00099800399202,1.00099800399202,1.14471057884232,0,0,0,0,9380.85429141716,9540.79540918164,9460.8248502994,1.01696606786427,0,0,0,0,10.572770489022,9.35940175648703,10.0499001696607,93599.118762475,0.000207205328842315,0.000207205328842315,0.000207205328842315,0.000998003992015968,12195072.7964072,0,12195072.7974052,0.0653846153846154,7.05688622754491,0,43.2825454544838,7.29955771293719,187.77943190252,183.269689431311,1.30299012071062,1.26197743785889,0.366867762213085,0.000193025897194706,0.0236934008852461,3.53474188317434e-05,0,0.000101269058642998,0.191529795290026,0.0188267938988734,0,0.346094519154236,126.1291578719,0.0315912011803282,130.05864577365,0.266861784326222,36.6091538975217,0,0.326742260756239,0.163371130378119,1.25556501885138,1.26197743785889,1.26197743785889,1.26197743785889,0,0.0315912011803282,0.0315912011803282,0.0315912011803282,0.365900373031894,0,0,0,0,1237.85472266019,120.845907359565,634.412333582998,0.12920867604129,0,0,0,0,9.87809739412283,0.79388776066669,15.521033806431,7939.7401205383,0.000729979915781072,0.000729979915781072,0.000729979915781072,0.0315912011803282,4687.83567152091,0,4687.83533219454,0.247361907937678,0.231740763027766,0,10000,"smallworld",50,0.05,0.2,1.875,2.5e-05,0.25,1e-04,1
"163",NA,740.488356620093,3.25482368596141,6820.39587491683,2435.86094477711,4.79574184963406,9994.2874251497,0.916833000665336,0.000769373378576181,0.00567040385894877,0.740238329341317,0,0.7398189500998,0.205130592149035,0.682643504324684,0,0.243512974051896,499425.489687292,0.00332667997338656,478.91749833666,0.123087159015303,91.5562208915502,1.00133067198935,1.21556886227545,1.1084497671324,4.56620093147039,9994.2874251497,9994.2874251497,9994.2874251497,1,0.669328010645376,0.669993346640053,0.669660678642715,0.913506320691949,0,0,0,0,9148.44045242848,9452.68263473054,9300.56154357951,1.03260146373919,0,0,0,0,17.9670960944777,16.5503664670659,15.5608781736527,165512.305389222,0.000325483593812375,0.000325483593812375,0.000325483593812375,0.0153027278775782,12192726.8010645,0,12192726.8163673,0.0896057347670251,7.14637391882901,0.0294117647058824,155.625822093114,10.3151215556858,1643.45472720804,1726.40582941589,1.68139596032322,1.56012058995855,0.788821756611619,0.000432661910833888,0.0546329089301282,6.69105270182829e-05,0,0.000129710528010983,0.180662356882615,0.164596371651908,0,0.586620833527273,155.729227412224,0.0576005263798552,167.818405298664,0.384649593753604,78.7240921783417,0.0364662317211363,0.463124691390417,0.233400565993325,1.60623846368138,1.56012058995855,1.56012058995855,1.56012058995855,0,0.476236928476197,0.477396331098577,0.476642529047443,0.785502723370246,0,0,0,0,1683.87243453276,144.507261454319,860.751151985261,0.177650235133897,0,0,0,0,14.0366633239482,4.28043460703853,26.9051472878248,42801.7362976833,0.00103145967565433,0.00103145967565433,0.00103145967565433,0.207463980251372,5749.06010980496,0,5749.04148910816,0.302783930273616,0.353598335489951,0.171498585142509,10000,"smallworld",50,0.05,0.2,1,2.5e-05,0.25,1e-04,1
